.\datasets\images\298920219.jpg| The black dog is swimming in a lake with a white duck .,,,,,,,,,| a dog and a redheaded bird are swimming in the water,,,,,,,,,| The white duck is swimming with a black dog,,,,,,,,,| A black dog and a goose swim in the water .,,,,,,,,,| White duck with red face swimming,,,,,,,,,
.\datasets\images\2989764675.jpg| An older man in a cane holding an umbrella while walking through an outdoor market .,,,,,,,,,| A man holding a black and white umbrella is walking uphill on a city street .,,,,,,,,,| People are walking on a paved slope surrounded by Chinese vendors .,,,,,,,,,| An old man with an umbrella and cane walking down the street,,,,,,,,,| a street full of citizens holding umbrellas,,,,,,,,,
.\datasets\images\2990563425.jpg| A motocross bike rider is riding his bike through a quarry .,,,,,,,,,| A dirt bike rider catches some air going off a large hill,,,,,,,,,| A man on a motorbike riding down a steep rock face,,,,,,,,,| A man is jumping a rock on an orange dirt bike .,,,,,,,,,| A dirt biker on a sand dune .,,,,,,,,,
.\datasets\images\2991335410.jpg| A man wearing a red jacket and gray shirt is using a chisel on an object .,,,,,,,,,| An old man in a red sweatshirt chisels away at a rock sculpture .,,,,,,,,,| A stone worker is chiseling at a large piece of rock .,,,,,,,,,| A man in a flannel shirt is chiseling a rock .,,,,,,,,,| The artist chisels away at the large stone .,,,,,,,,,
.\datasets\images\2991994607.jpg| A man in a uniform costume stands next to a man in a horro costume .,,,,,,,,,| Man in a police costume next to a man in a zombie costume .,,,,,,,,,| The bloodied man is a hit at the haloween party .,,,,,,,,,| people are at a costume party .,,,,,,,,,| People at a costume party .,,,,,,,,,
.\datasets\images\2993318965.jpg| A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background .,,,,,,,,,| Woman wearing brown sandals and blue jeans , in a white shirt , holding a baby under a tall tree .,,,,,,,| A small group of people meeting together at a tree by water .,,,,,,,,,| Two women and a man are having a discussion at an event .,,,,,,,,,| A family is standing under a very large tree .,,,,,,,,,
.\datasets\images\2993841039.jpg| A large group of people are protesting something on a street-corner .,,,,,,,,,| A crowd of people walking on the sidewalk and crossing the street .,,,,,,,,,| A policeman is directing a crowd of people walking .,,,,,,,,,| A group of people doing a walk for charity .,,,,,,,,,| A very busy walkway with a man directing .,,,,,,,,,
.\datasets\images\2994660180.jpg| There is a shadow on the floor of the person in the black pants and white shirt .,,,,,,,,,| A white woman looking outside her window in broad daylight .,,,,,,,,,| Man with ponytail looks out a window and shields his eyes .,,,,,,,,,| A young woman in black pants stares outside of a window .,,,,,,,,,| A white lady looking out of a window .,,,,,,,,,
.\datasets\images\2994985669.jpg| A little brown-haired girl is brushing the back of a brown-haired woman 's head .,,,,,,,,,| A little girl brushes the hair of an older woman with glasses .,,,,,,,,,| a small girl brushing an older girls hair with a white brush .,,,,,,,,,| A little girl brushing a woman 's hair .,,,,,,,,,| little girl trying to comb her mother .,,,,,,,,,
.\datasets\images\2996430347.jpg| A man wearing a blue shirt is interacting with a woman wearing a red skirt , while another man wearing black looks on .,,,,,,,,| A man in a blue shirt touches the face of a woman in a red skirt , while a man dressed in black looks on .,,,,,,,,| Man and woman standing close together while another man watches .,,,,,,,,,| A man watches on as a young couple get ready to embrace .,,,,,,,,,| Man touches woman 's face while another man looks on .,,,,,,,,,
.\datasets\images\2997483933.jpg| A little boy is covered up in a white blanket napping on a piece of furniture .,,,,,,,,,| A little boy sleeping on a striped couch while wrapped in a white blanket .,,,,,,,,,| This little boy is sleeping on some type of furniture .,,,,,,,,,| A little boy is sleeping on a brown chair .,,,,,,,,,| Little boy is sleeping on a brown sofa .,,,,,,,,,
.\datasets\images\2998024845.jpg| A man in an orange shirt and blue helmet races his bike .,,,,,,,,,| A man wearing an orange suit riding a bicycle in a race .,,,,,,,,,| The cyclist in the orange jersey turned a corner .,,,,,,,,,| A speed biker makes a sharp turn on his bicycle .,,,,,,,,,| The biker is wearing a helmet .,,,,,,,,,
.\datasets\images\2998945968.jpg| A group of cyclists race uphill on foot with their bikes on their shoulders .,,,,,,,,,| Several bicyclers are carrying their bikes up a grassy hill .,,,,,,,,,| Cyclists are carrying their bicycles up a steep grassy hill .,,,,,,,,,| Bicyclists are carrying their bicycles up a hill .,,,,,,,,,| people carry their bikes up the hill .,,,,,,,,,
.\datasets\images\2999638340.jpg| A brown dog lays in the snow while posing for a picture .,,,,,,,,,| A brown dog is laying in the snow .,,,,,,,,,| A brown dog playing in the snow .,,,,,,,,,| a tan dog is sitting in some snow,,,,,,,,,| A brown dog is laying on snow .,,,,,,,,,
.\datasets\images\3000722396.jpg| A black and white dog holds the handle of a large red round toy in a field,,,,,,,,,| A black and white dog carries a red toy through the green grass .,,,,,,,,,| The proud dog returns with the toy it fetched .,,,,,,,,,| A black and white dog carries a ball toy .,,,,,,,,,| Black and white dog carrying a red ball .,,,,,,,,,
.\datasets\images\3000959758.jpg| Several bike riders are attempting to cross the street and are also holding up traffic with their bikes .,,,,,,,,,| Cars are stopped in the street at night while people on bicycles cross .,,,,,,,,,| A very busy city street at night with bicyclists and taxis in the road .,,,,,,,,,| Many bikers are at the intersection with traffic .,,,,,,,,,| A traffic jam is created by bikes and cars .,,,,,,,,,
.\datasets\images\3001308757.jpg| A man in a blue jackets looks at the camera while another man in green stands in the background .,,,,,,,,,| A man with a blue sports jacket and another with a green shirt are looking towards the camera .,,,,,,,,,| A man in a blue jacket looks at the camera while a man in a green T-shirt stands by idly .,,,,,,,,,| A man in a blue jacket is in focus and a man in a green shirt is in the background .,,,,,,,,,| Two men stand in front of a building .,,,,,,,,,
.\datasets\images\300175582.jpg| A young man in the pool with brown hair squirting water out of his hands .,,,,,,,,,| A one armed man swimming holding a drinking bottle in the pool .,,,,,,,,,| A man squirts water into the air from a plastic bottle .,,,,,,,,,| A pale boy in a swimming pool with a plastic bottle .,,,,,,,,,| A guy playing in the water .,,,,,,,,,
.\datasets\images\3002670780.jpg| Three chefs in a kitchen , the left most chef is flipping something in a frying pan , the middle chef is the only one without a hat , his hands are blurred from movement , the right most chef is wearing glasses and arranging food artfully on a plate .,,,,,| Three male culinary workers preparing meals in a commercial kitchen .,,,,,,,,,| Three men dressed as chefs cook in a professional looking kitchen .,,,,,,,,,| A chef and his two sous chefs prepare a dish in a restaurant .,,,,,,,,,| Three chef 's dressed in white are preparing a meal .,,,,,,,,,
.\datasets\images\300314926.jpg| A waterskier is jumping through the air whilst holding onto the line .,,,,,,,,,| The man on the board uses the wave to jump high into the air .,,,,,,,,,| A man is waterskiing on one ski and jumping out of the water .,,,,,,,,,| A man gets lots of air time as he wakeboards .,,,,,,,,,| A wakeboarder leaps in the air .,,,,,,,,,
.\datasets\images\300371487.jpg| A brown dog playing outside with a pink ball .,,,,,,,,,| Brown dog catches a pink ball in the park .,,,,,,,,,| A brown dog running after a red ball .,,,,,,,,,| Brown dog chasing a pink ball .,,,,,,,,,| A dog chasing a pink ball .,,,,,,,,,
.\datasets\images\3004291093.jpg| A person with lots of hair and a Pac-man jacket is making a phone call .,,,,,,,,,| A man has bleached tips in his Afro style hair and is on a cellphone .,,,,,,,,,| A man with dreadlocks is plugging his ear to hear a phone call .,,,,,,,,,| A man with crazy hair is sitting with his fingers in his ears .,,,,,,,,,| A man with black hair and blond tips talks on his cellphone,,,,,,,,,
.\datasets\images\3004291289.jpg| a blond-haired girl in an Obama t-shirt is smiling at the camera .,,,,,,,,,| A girl with long hair wearing an Obama t-shirt .,,,,,,,,,| A young women wears an "" Obama "" t-shirt .",,,,,,,,,| a woman wearing a t-shirt that says Obama,,,,,,,,,| Woman in Obama t-shirt smiling .,,,,,,,,,
.\datasets\images\3005126574.jpg| An man of African heritage is wearing a gray shirt and silver neck chain .,,,,,,,,,| A man with black skin and short hair wears a necklace and gray shirt .,,,,,,,,,| A black man is wearing a brown shirt and a necklace .,,,,,,,,,| A black man with a necklace is starring off-camera .,,,,,,,,,| A man looks straight ahead at night .,,,,,,,,,
.\datasets\images\300577375.jpg| An officer stands next to a car on a city street .,,,,,,,,,| A cop stands in front of a car on a busy street .,,,,,,,,,| A police officer is lighting a cigarette .,,,,,,,,,| A policeman stands in front of an SUV .,,,,,,,,,| A man walks in the city .,,,,,,,,,
.\datasets\images\3005844476.jpg| An old man with a blue polo shirt is sitting behind a group of people in uniform who are standing waiting in line .,,,,,,,,,| Men in light blue shirts and blue pants stand in line while one man crouches and looks out from between them .,,,,,,,,,| A man crouches down behind a group of people in a line who are wearing blue .,,,,,,,,,| Crouching man peering through a row of light blue and gray uniformed men .,,,,,,,,,| 5u Uniformed people standing while older Asian man crouches behind them .,,,,,,,,,
.\datasets\images\3005979351.jpg| The woman in the dress is playing guitar and performing on stage .,,,,,,,,,| A woman is playing a guitar on stage with a green background .,,,,,,,,,| A woman in a dress playing her acoustic guitar .,,,,,,,,,| a woman in a dress playing a brown guitar .,,,,,,,,,| A woman is playing guitar on stage .,,,,,,,,,
.\datasets\images\3006095077.jpg| A couple of men in hats posing for a picture by a gas station .,,,,,,,,,| Two men wearing hats stand together and smile .,,,,,,,,,| Two men in hats pose together .,,,,,,,,,| Two guys wearing jackets .,,,,,,,,,| Two men wearing hats .,,,,,,,,,
.\datasets\images\300839715.jpg| A man wearing light colored pants and a dark pink shirt is looking at something as a young girl , wearing a red skirt and white sweater , looks on in a straw covered area .,,,,,,,| A man in a red jacket is smiling down at a little girl wearing a hat and a red dress in an area covered in hay .,,,,,,,,,| A man in a pink jacket is standing in front of a young girl that is wearing a hat .,,,,,,,,,| A man and a child stand nearby each other within a tribal group .,,,,,,,,,| Male tourist talking to a local native child and buying artwork .,,,,,,,,,
.\datasets\images\3008684665.jpg| A man in orange vest with a rifle in one hand and a dead bird in the other smiling .,,,,,,,,,| A young hunter wearing an orange vest holding a pheasant in a field .,,,,,,,,,| A hunter is holding a bird in one hand and his gun in the other .,,,,,,,,,| A young male hunter caught a turkey in the corn field .,,,,,,,,,| The hunter is proud of this catch of the day .,,,,,,,,,
.\datasets\images\3008687165.jpg| Looks like 4 young people who have to pay back to society for something they have done wrong and have to go pick up rubbish therefore the orange vests and such .,,,,,,,,,| Four men with orange safety gear walking through a field .,,,,,,,,,| Four people with orange safety vest in a field hunting .,,,,,,,,,| Four men wearing orange vests are walking in a field .,,,,,,,,,| Four people are picking up trash in a field .,,,,,,,,,
.\datasets\images\3008977342.jpg| A child with a red and gray shirt climbs on a wall with red and blue pegs .,,,,,,,,,| A young boy in a red shirt climbs a playground rock wall .,,,,,,,,,| A young male child is playing on a climbing wall .,,,,,,,,,| A boy climbs a plastic wall at a playground .,,,,,,,,,| A little boy climbing a rock wall .,,,,,,,,,
